14,12,13,14,19,20,23,26,2,3,1,4,6,6,9,10,10,8,14,19,20,18,21,18,24,44,14,21,24,21,42,12,2,3,16,27,24,18,11,34,14,20,15,5,2,2,29,15,4,56,11,20,23,30,5,11,3,12,18,16,15,9,10,8,12,9,3,15,2,9,12,2,8,4,5,10,4,2,22,19,15,41,11,12,14,20,20,19,4,11,30,14,59,9,22,22,22,24,13,13,13,13,32,13,14,33,25,26,15,15,17,16,16,9,20,50,3,49,44,23,13,19,5,15,2,2,15,50,16,20,21,17,24,24,24,24,24,4,16,6,12,9,8,2,13,9,23,13,13,14,13,12,9,31,25,5,25,6,31,14,17,16,3,3,3,1,12,1,3,2,2,29,30,17,22,22,7,51,44,18,15,21,22,25,5,23,28,28,15,21,15,15,16,20,20,57,5,14,51,4,19,19,20,16,14,20,22,12,12,14,4,27,22,16,43,20,7,14,21,22,32,12,1,15,14,24,10,16,2,18,13,16,30,5,2,4,5,6,10,9,12,22,29,19,7,10,23,1,6,10,16,5,15,3,7,23,4,16,13,44,22,4,14,18,11,4,23,25,18,32,10,15,14,2,11,29,12,17,20,8,13,16,19,14,45,48,59,19,
11,10,10,11,16,17,21,23,5,2,4,1,11,4,7,6,8,4,13,17,19,14,17,16,22,40,10,17,19,17,38,8,5,3,13,25,22,14,7,29,13,16,13,4,3,5,25,11,3,51,7,16,18,28,4,7,4,14,13,12,13,11,7,13,14,13,6,14,4,8,13,4,10,3,5,6,3,7,18,15,11,37,9,8,10,16,16,15,3,9,28,12,55,8,18,18,18,20,9,9,9,9,29,14,12,31,20,22,11,11,12,12,12,5,16,48,5,45,39,19,11,15,4,12,5,4,12,45,12,18,19,15,23,23,23,23,23,6,14,3,7,13,13,7,9,11,19,15,9,9,9,14,4,29,20,10,23,6,29,10,13,16,4,5,4,5,10,6,5,6,6,27,28,15,20,18,2,47,40,14,11,18,18,23,3,18,24,24,13,18,13,12,13,18,18,53,7,12,47,1,17,15,17,12,11,18,18,8,8,12,2,25,19,12,39,16,2,12,17,20,30,10,4,15,10,22,7,12,6,15,9,12,28,5,5,9,1,1,12,4,14,18,27,15,9,6,19,6,11,6,12,2,14,5,9,22,6,14,9,39,18,3,11,14,9,8,18,21,15,30,8,12,11,4,13,27,8,13,17,7,11,13,15,10,41,44,54,15,
16,15,16,18,22,22,26,28,8,10,6,11,1,6,16,15,10,10,9,15,16,19,22,17,23,46,18,25,28,26,46,18,9,10,18,26,27,22,16,37,9,22,14,12,7,9,33,9,8,59,16,22,24,29,12,17,9,19,21,20,18,16,17,1,6,2,10,9,9,16,19,9,3,11,6,11,11,8,24,21,17,45,11,17,16,21,21,21,11,11,33,14,63,16,27,27,27,29,15,15,15,15,34,19,17,32,28,30,19,19,20,20,20,11,24,53,10,53,47,24,20,23,12,19,8,8,18,53,18,23,24,13,20,20,20,20,19,6,13,12,18,3,3,8,20,4,25,7,19,19,20,6,13,30,26,5,23,8,30,19,21,10,7,9,8,8,12,8,9,9,5,32,33,16,21,24,13,55,48,20,17,24,26,28,11,24,30,29,11,20,18,17,19,19,19,61,7,17,55,10,18,21,23,20,17,23,21,13,13,10,10,30,25,18,47,24,14,8,23,21,35,11,7,9,7,27,17,20,6,20,18,21,29,7,9,4,12,13,4,11,6,24,32,21,2,17,24,7,1,17,20,11,10,5,2,19,5,12,15,48,26,11,16,22,18,3,24,28,22,31,10,19,16,9,18,32,14,19,24,15,13,18,19,16,49,52,62,21,
10,8,10,12,15,16,19,22,8,6,6,4,6,1,10,9,3,4,9,13,15,13,16,12,18,39,12,19,21,20,40,11,8,7,12,22,20,15,10,31,9,16,9,8,4,8,27,10,3,53,10,16,18,24,9,11,9,16,15,13,11,14,12,8,10,9,10,10,8,10,16,8,6,7,1,5,7,8,18,15,10,39,5,11,9,15,15,14,8,4,26,8,57,13,21,21,21,23,9,8,8,8,28,17,10,27,22,24,13,12,14,14,14,5,18,46,9,47,41,18,14,16,9,13,8,8,12,47,12,16,17,10,19,19,19,19,18,5,10,6,12,9,9,8,14,7,18,11,13,13,14,10,7,25,20,11,19,2,25,13,15,11,5,6,5,7,6,7,6,7,8,25,26,10,16,18,7,49,42,14,10,18,19,21,6,18,24,23,8,15,11,11,12,14,14,55,4,10,49,4,13,15,17,14,10,17,16,7,7,7,5,24,18,12,41,17,7,10,17,16,28,5,7,10,9,20,12,14,5,14,12,15,24,1,8,10,6,6,8,5,10,17,26,15,4,10,18,7,7,11,13,5,10,4,5,18,2,9,8,41,20,8,10,15,12,9,18,21,16,26,4,13,10,7,15,26,7,12,18,11,7,12,14,10,42,46,56,15,
4,3,3,6,10,11,14,17,9,7,9,7,16,10,1,5,6,7,13,16,20,16,18,15,20,41,10,17,19,13,35,6,9,8,7,24,15,9,5,29,13,19,11,5,10,10,25,12,10,50,5,19,19,26,9,6,10,6,13,7,6,4,2,17,14,18,11,15,9,1,6,8,16,8,11,4,8,12,21,18,13,36,7,7,13,18,18,17,8,7,21,10,54,4,14,14,14,16,12,11,11,11,23,7,5,29,20,21,11,10,12,12,12,8,11,41,9,42,37,20,4,14,9,7,10,9,5,43,15,11,12,13,24,24,24,24,23,13,12,10,9,18,18,12,11,17,20,19,8,9,9,18,10,27,21,15,21,10,27,8,8,16,11,12,11,10,8,10,12,12,11,20,21,13,19,21,7,44,37,17,13,12,13,16,10,19,26,25,11,15,6,5,7,17,17,50,14,5,44,9,16,18,11,12,5,11,15,2,6,10,9,18,13,15,36,11,6,13,20,19,23,8,9,15,11,15,2,7,12,9,7,10,26,9,9,14,8,8,16,8,18,19,20,18,14,9,19,11,16,8,7,9,14,12,15,23,12,12,12,37,16,8,5,13,2,13,19,16,10,28,6,7,5,10,5,20,10,16,12,2,9,7,13,13,38,41,53,18,
7,8,4,4,9,15,18,21,10,7,10,6,15,9,5,1,9,5,16,18,22,12,13,16,22,36,5,12,15,11,33,2,10,8,10,25,19,8,1,24,16,15,14,9,10,11,20,12,10,46,1,15,15,27,10,1,10,11,8,5,11,9,7,17,15,18,12,17,10,5,11,9,16,8,11,8,8,13,17,15,12,32,10,2,9,14,14,14,9,10,25,13,50,9,12,12,12,14,11,10,10,10,27,12,7,30,15,17,6,6,7,7,7,7,10,45,10,40,34,15,9,10,10,5,10,10,6,40,12,15,16,16,26,26,26,26,26,12,15,10,4,19,18,13,6,16,15,20,3,4,4,19,7,28,17,15,23,9,29,3,7,18,11,11,11,10,11,11,11,12,12,24,25,16,20,16,7,42,35,16,12,12,12,20,10,14,21,20,14,17,9,8,8,18,18,48,13,9,42,8,17,16,11,7,6,15,17,7,10,13,9,22,12,14,34,10,6,13,16,20,27,11,9,17,11,19,7,6,12,13,2,5,28,8,10,14,7,8,17,5,19,14,25,14,14,4,15,12,16,3,5,9,16,11,15,25,12,15,8,35,13,9,9,9,7,14,14,15,8,29,9,5,6,10,10,24,9,14,10,7,12,9,15,9,36,39,49,14,
6,5,6,8,12,12,15,18,12,9,10,8,10,3,6,9,1,3,7,9,13,9,13,9,15,36,11,18,20,16,38,8,12,11,8,18,16,11,9,30,7,12,5,11,8,12,26,6,6,52,9,13,14,20,12,10,12,12,14,9,8,10,9,11,8,11,13,8,12,7,12,11,10,10,5,1,11,12,14,12,10,38,1,11,9,11,11,11,11,1,22,4,56,10,17,17,17,19,9,8,8,8,24,13,7,23,21,23,12,11,13,13,13,5,14,43,12,45,39,15,10,15,12,9,12,12,8,45,12,13,14,7,17,17,17,17,17,9,6,8,13,13,13,12,15,10,15,13,12,13,13,12,7,21,16,15,16,6,21,12,11,10,9,10,9,11,2,11,10,11,12,21,23,7,13,15,10,47,40,14,10,14,16,17,9,14,20,20,5,12,8,7,8,11,11,53,8,7,47,7,10,15,13,12,7,13,12,3,3,4,8,20,15,12,39,13,9,6,14,13,25,2,11,9,5,16,8,10,9,10,11,14,20,5,12,14,7,8,10,5,12,14,22,11,8,12,15,11,11,12,9,7,8,8,9,16,6,6,8,40,18,11,6,14,8,13,14,17,12,22,1,9,6,10,11,22,7,12,14,8,3,8,10,10,41,44,55,11,
7,5,7,9,12,13,16,19,9,6,8,4,10,4,7,5,3,1,11,13,17,9,13,12,18,36,8,15,17,16,36,7,9,7,9,21,17,12,6,27,11,12,9,8,6,9,23,8,4,49,6,12,14,23,8,7,9,13,11,10,8,11,9,12,10,13,10,12,8,7,13,8,10,7,5,2,7,11,14,11,6,35,5,7,5,11,11,11,7,4,23,8,53,11,17,17,17,19,5,4,4,4,25,14,8,26,18,20,9,9,10,10,10,1,15,43,9,43,37,15,11,13,8,10,9,9,9,43,8,14,14,11,21,21,21,21,21,8,10,4,10,13,13,11,11,11,15,15,9,9,10,14,3,24,16,13,19,3,25,9,12,13,7,7,7,9,6,9,7,9,10,22,24,11,16,14,6,45,38,10,6,15,16,18,5,14,20,20,8,14,8,8,9,14,14,51,8,7,45,4,13,11,14,10,7,14,13,4,4,7,4,21,15,8,37,14,5,9,13,16,25,6,8,12,7,17,9,11,8,11,8,11,24,2,9,12,3,4,12,1,14,14,23,11,8,8,15,10,11,8,10,3,11,7,9,20,6,10,4,37,16,7,7,12,9,12,14,18,13,25,4,10,7,6,12,23,3,8,15,9,7,9,11,6,39,42,52,11,
14,12,13,16,19,20,23,26,16,15,14,13,9,9,13,16,7,11,1,6,6,15,18,12,15,40,18,25,28,23,45,16,16,16,15,18,24,19,16,37,1,18,10,17,14,16,33,9,12,59,16,18,20,20,17,17,17,20,21,17,15,17,16,8,5,7,17,1,16,14,20,17,11,16,11,9,16,16,20,17,17,45,8,18,16,17,17,16,16,8,30,12,63,17,24,24,24,26,16,15,15,15,32,20,14,23,28,30,19,19,20,20,20,12,21,50,18,52,47,20,18,23,17,17,16,16,15,53,19,20,21,3,10,10,10,10,10,14,3,15,20,13,12,16,22,11,20,5,19,20,20,8,14,21,22,14,14,11,22,19,18,2,15,15,15,15,7,15,15,16,15,29,30,11,16,20,15,54,47,21,17,22,23,25,15,19,25,25,5,15,15,15,16,14,14,60,13,14,54,14,13,21,21,20,14,20,16,11,11,4,14,27,22,19,46,21,16,7,19,16,32,6,15,1,9,24,15,17,14,17,18,22,21,10,16,13,14,15,6,12,4,19,29,17,10,19,20,15,10,19,17,14,1,13,9,9,12,2,15,47,25,16,13,22,16,13,19,25,20,22,8,17,13,16,19,29,14,19,22,16,11,16,13,17,48,51,62,17,
16,14,16,18,21,22,25,28,21,19,19,17,15,13,16,18,9,13,6,1,5,10,13,6,9,33,18,21,23,26,42,18,21,20,18,12,26,21,19,33,6,13,4,21,18,21,29,12,16,55,19,13,15,14,22,20,22,22,21,19,17,20,18,15,12,14,22,7,21,16,22,21,18,20,15,11,20,21,15,12,15,40,11,20,19,12,12,11,20,10,32,14,59,20,27,27,27,25,17,18,18,18,34,23,16,17,24,26,19,19,20,20,20,14,24,52,22,49,43,15,20,23,22,19,21,21,18,49,19,22,23,9,9,9,9,9,8,18,10,17,23,19,18,21,24,17,15,11,22,22,23,14,16,15,17,20,8,15,15,22,21,8,19,19,19,20,8,20,19,21,21,31,32,5,10,15,20,51,44,16,17,24,25,27,19,15,21,20,10,9,17,17,18,8,8,57,17,16,51,17,7,17,23,20,16,23,10,13,13,9,18,30,24,14,43,23,18,12,14,10,34,7,19,7,11,26,18,20,18,20,21,24,14,14,21,19,16,17,12,14,10,14,32,12,16,21,14,20,16,21,19,16,7,17,15,8,16,8,18,44,26,21,16,22,18,19,15,27,22,16,10,19,16,20,21,32,17,14,24,18,13,18,8,19,45,48,58,12,
20,18,20,22,25,26,29,32,22,21,20,19,16,15,20,22,13,17,6,5,1,15,18,11,13,38,23,26,28,30,47,22,22,22,22,17,30,25,23,39,6,18,9,23,20,23,34,16,18,60,23,18,20,19,24,24,23,26,26,23,22,24,22,15,12,14,24,7,22,21,26,23,18,22,16,15,22,23,20,18,21,46,15,24,23,17,17,17,23,14,36,18,64,24,31,31,31,30,22,22,22,22,38,27,21,22,29,31,24,24,25,25,25,18,28,56,24,54,49,20,24,28,24,23,22,22,22,55,25,27,27,10,4,4,4,4,3,20,10,21,27,19,19,23,28,18,21,12,26,26,27,15,20,20,22,21,13,17,20,26,25,9,21,21,21,22,14,22,21,23,21,35,37,11,15,20,22,56,49,21,23,28,30,31,21,20,26,25,12,14,21,21,22,13,13,62,19,20,56,20,12,22,27,25,20,27,15,17,17,11,20,34,29,19,48,27,22,13,19,15,38,13,21,8,16,30,22,24,20,24,25,28,19,16,23,20,20,21,13,18,11,20,36,17,16,25,19,22,17,25,23,20,7,19,15,3,18,9,22,49,31,23,20,27,22,19,20,31,26,21,14,23,20,22,25,36,21,19,28,22,17,22,13,23,50,53,63,17,
16,14,16,14,18,22,25,28,18,15,18,14,19,13,16,12,9,9,15,10,15,1,3,4,9,26,7,10,13,15,32,14,18,16,18,13,26,17,13,23,15,2,11,17,15,19,18,16,14,44,13,3,5,15,18,11,18,22,11,15,18,20,18,21,18,21,20,16,18,17,22,17,19,16,15,11,16,20,4,2,5,30,11,14,12,2,2,1,17,10,32,14,48,20,16,16,16,14,7,9,9,9,34,23,17,18,14,15,8,8,10,9,9,11,19,52,18,39,33,5,20,12,18,15,18,18,18,39,9,23,23,17,19,19,19,19,19,18,16,14,14,23,22,20,16,20,5,20,13,14,14,22,13,16,7,23,10,13,16,14,16,17,16,17,16,18,12,19,17,18,20,31,33,13,8,5,16,41,34,5,7,19,18,27,15,5,10,10,14,5,17,17,18,6,6,46,17,16,40,13,5,6,19,9,16,23,4,13,9,13,14,30,17,3,33,19,15,16,4,8,34,12,17,16,15,26,18,15,18,20,13,16,15,12,18,22,13,14,20,11,19,4,32,1,18,12,5,19,20,13,15,13,15,17,19,18,16,16,11,33,15,17,16,11,18,22,5,21,18,17,10,15,16,16,21,32,8,4,19,18,13,18,2,12,34,37,47,1,
19,18,16,14,18,25,29,32,22,18,21,17,22,16,18,13,13,13,18,13,18,3,1,7,9,23,8,9,12,14,31,15,21,20,21,13,30,18,14,22,18,3,14,20,19,22,17,20,17,43,14,3,1,15,21,12,21,25,11,16,21,22,20,24,21,25,23,19,21,18,24,20,23,19,18,15,20,24,8,5,9,29,14,15,12,5,5,5,20,14,36,17,47,22,15,15,15,13,11,11,11,11,38,25,19,18,12,14,9,9,10,10,10,14,20,56,21,38,32,2,22,13,21,15,22,21,18,38,13,26,27,20,22,22,22,22,22,22,19,17,15,26,25,24,16,23,2,24,14,14,15,25,16,16,3,27,10,16,16,14,17,21,20,20,20,21,15,22,20,22,23,35,36,16,11,3,18,40,33,9,11,18,17,31,19,1,8,7,18,7,21,20,20,9,9,45,21,20,39,17,8,10,18,10,18,26,6,17,13,17,18,33,16,7,32,20,17,20,3,11,38,15,20,20,18,30,20,16,21,23,13,16,15,15,21,26,16,17,23,14,23,1,35,2,21,12,2,23,23,13,16,16,19,21,22,21,19,19,11,32,16,20,19,12,20,25,1,20,18,17,13,15,19,19,24,35,10,7,18,20,16,22,6,12,33,36,46,5,
15,13,15,17,20,21,24,27,20,18,18,16,17,12,15,16,9,12,12,6,11,4,7,1,5,30,11,15,17,20,36,17,21,19,17,9,25,20,17,27,12,7,7,20,17,21,23,15,15,49,17,7,9,11,20,15,21,21,15,18,16,19,17,19,17,20,22,13,20,15,21,20,19,19,14,10,19,21,9,6,9,34,10,18,16,6,6,5,19,10,31,13,52,19,21,21,21,19,11,13,13,13,33,22,15,14,18,19,12,12,14,13,13,13,23,51,21,43,37,9,19,16,21,18,20,20,17,43,13,22,22,16,15,15,15,15,15,18,15,16,19,21,20,21,20,19,9,17,17,18,18,20,15,12,11,22,6,15,12,18,20,14,18,19,18,20,11,20,19,20,20,30,32,8,4,9,19,45,38,10,11,23,22,26,18,9,15,14,13,3,16,16,17,1,1,51,17,15,45,16,1,10,22,13,15,22,3,12,8,12,17,29,21,8,37,22,17,15,8,4,33,11,19,13,14,25,17,19,18,19,17,20,11,14,21,21,15,16,18,13,16,8,31,6,17,16,7,20,18,17,18,15,13,17,18,14,15,15,15,37,19,20,15,15,17,21,9,25,21,13,9,18,15,19,20,31,12,8,23,17,12,17,1,16,39,42,52,6,
